,Product Name,Price,Quantity,Discount,Prize badge,Product Link,Product pid
942,Marquês de Borba Vinhas Velhas DOC Alentejo Vinho Tinto,14.99,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/marques-de-borba-vinhas-velhas-doc-alentejo-vinho-tinto-marques-de-borba-7683568.html,7683568
943,Passadouro Touriga Franca Douro Vinho Tinto,28.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/passadouro-touriga-franca-douro-vinho-tinto-passadouro-7770291.html,7770291
944,Via Latina Alvarinho DOC Vinho Verde Branco,5.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/via-latina-alvarinho-doc-vinho-verde-branco-via-latina-3029515.html,3029515
945,Martha' DOC Vinho do Porto 10 Anos,21.99,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/martha-doc-vinho-do-porto-10-anos-marthas-6751264.html,6751264
946,Encostas do Sobral Sauvignon Blanc Tejo Vinho Branco,6.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/encostas-do-sobral-sauvignon-blanc-tejo-vinho-branco-encostas-do-sobral-7769476.html,7769476
947,Continente Verão Limão Vinho Tinto,2.39,"garrafa 1,5 lt",n/a,n/a,https://www.continente.pt/produto/continente-verao-limao-vinho-tinto-continente-4933350.html,4933350
948,Vinha Grande DOC Douro Vinho Tinto Conjunto,21.98,2 x garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vinha-grande-doc-douro-vinho-tinto-conjunto-vinha-grande-7268518.html,7268518
949,Herdade de Catapereiro Escolha Regional Tejo Vinho Tinto,3.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/herdade-de-catapereiro-escolha-regional-tejo-vinho-tinto-herdade-de-catapereiro-5029903.html,5029903
950,Vimioso Premium Regional Tejo Vinho Tinto,3.99,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/vimioso-premium-regional-tejo-vinho-tinto-vimioso-6886417.html,6886417
951,Pontual Grande Reserva Regional Alentejano Vinho Tinto,16.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pontual-grande-reserva-regional-alentejano-vinho-tinto-pontual-7416719.html,7416719
952,Adega Mayor Reserva do Comendador Regional Alentejano Vinho Branco,21.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/adega-mayor-reserva-do-comendador-regional-alentejano-vinho-branco-adega-mayor-5484133.html,5484133
953,Aveleda Loureiro Colheita Selecionada DOC Vinho Verde Branco,5.29,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/aveleda-loureiro-colheita-selecionada-doc-vinho-verde-branco-aveleda-6302518.html,6302518
954,Vinhas do Ocidente Reserva Regional Alentejano Vinho Branco,3.59,garrafa 75 cl,60,n/a,https://www.continente.pt/produto/vinhas-do-ocidente-reserva-regional-alentejano-vinho-branco-vinhas-do-ocidente-5328738.html,5328738
955,Favaíto Moscatel do Douro,6.65,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/favaito-moscatel-do-douro-favaito-4120569.html,4120569
956,Biaia Biológico DOC Beira Interior Vinho Tinto,5.59,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/biaia-biologico-doc-beira-interior-vinho-tinto-biaia-7408907.html,7408907
957,Casa de Santar Reserva DOC Dão Vinho Tinto,15.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-de-santar-reserva-doc-dao-vinho-tinto-casa-santar-2140063.html,2140063
958,Ferreira Vinho do Porto Lágrima Branco,8.10,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/ferreira-vinho-do-porto-lagrima-branco-ferreira-2500181.html,2500181
959,Granja Amareleja DOC Alentejo Vinho Tinto,5.39,garrafa 75 cl,55,n/a,https://www.continente.pt/produto/granja-amareleja-doc-alentejo-vinho-tinto-granja-amareleja-4241215.html,4241215
960,Quinta do Carmo Reserva Regional Alentejano Vinho Branco,32.00,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-carmo-reserva-regional-alentejano-vinho-branco-quinta-do-carmo-6021417.html,6021417
961,Vale do Rocim Alicante Bouschet Biológico Regional Alentejano Vinho Tinto,7.99,garrafa 75 cl,20,premiado,https://www.continente.pt/produto/vale-do-rocim-alicante-bouschet-biologico-regional-alentejano-vinho-tinto-vale-do-rocim-7625023.html,7625023
962,Lagoalva Sauvignon Blanc DOC Tejo Vinho Branco,6.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/lagoalva-sauvignon-blanc-doc-tejo-vinho-branco-lagoalva-7601087.html,7601087
963,Planura Regional Alentejano Vinho Branco,5.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/planura-regional-alentejano-vinho-branco-planura-2851144.html,2851144
964,Quinta da Alorna Colheita Tardia DOC Tejo Vinho Branco,14.99,"garrafa 37,5 cl",n/a,premiado,https://www.continente.pt/produto/quinta-da-alorna-colheita-tardia-doc-tejo-vinho-branco-quinta-da-alorna-5112286.html,5112286
965,VZ DOC Douro Tinto,21.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vz-doc-douro-tinto-vz-7319387.html,7319387
966,Vinha de Saturno Regional Alentejano Vinho Tinto,22.49,garrafa 75 cl,10,n/a,https://www.continente.pt/produto/vinha-de-saturno-regional-alentejano-vinho-tinto-vinha-de-saturno-7683641.html,7683641
967,Dow's Quinta do Bomfim Vinho do Porto Vintage,29.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/dows-quinta-do-bomfim-vinho-do-porto-vintage-dows-6665540.html,6665540
968,Favaios Moscatel Favaito DOC Miniaturas,6.75,"emb. 10 x 5,5 cl",n/a,n/a,https://www.continente.pt/produto/favaios-moscatel-favaito-doc-miniaturas-favaios-2642854.html,2642854
969,Vale D. Maria Superior DOC Douro Vinho Branco,9.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vale-d.-maria-superior-doc-douro-vinho-branco-vale-d.-maria-7601090.html,7601090
970,Morgado de Silgueiros Encruzado DOC Dão Vinho Branco,5.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/morgado-de-silgueiros-encruzado-doc-dao-vinho-branco-morgado-de-silgueiros-5874632.html,5874632
971,Mula Velha Premium Regional Lisboa Vinho Tinto,4.49,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/mula-velha-premium-regional-lisboa-vinho-tinto-mula-velha-5061664.html,5061664
972,Villa Alvor Regional Algarve Vinho Tinto,5.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/villa-alvor-regional-algarve-vinho-tinto-villa-alvor-6917266.html,6917266
973,Conde Vimioso Reserva Regional Tejo Vinho Tinto,17.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/conde-vimioso-reserva-regional-tejo-vinho-tinto-conde-vimioso-4510743.html,4510743
974,Cadão Doc Douro Vinho Tinto,4.19,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/cadao-doc-douro-vinho-tinto-cadao-7579705.html,7579705
975,Croft Platinum DOC Vinho do Porto Reserva,8.39,garrafa 75 cl,40,premiado,https://www.continente.pt/produto/croft-platinum-doc-vinho-do-porto-reserva-croft-3656849.html,3656849
976,Singellus Private Alvarinho DOC Vinho Verde Branco,22.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/singellus-private-alvarinho-doc-vinho-verde-branco-singellus-7231030.html,7231030
977,Ali Jó DOC Moscatel do Douro,4.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ali-jo-doc-moscatel-do-douro-ali-jo-6662541.html,6662541
978,Serras Azeitão Regional Península de Setúbal Vinho Tinto,4.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/serras-azeitao-regional-peninsula-de-setubal-vinho-tinto-serras-azeitao-2733631.html,2733631
979,Quinta de Ventozelo LBV Porto,22.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-de-ventozelo-lbv-porto-quinta-de-ventozelo-7695730.html,7695730
980,Pousio Reserva Bruto Espumante Alentejo,16.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/pousio-reserva-bruto-espumante-alentejo-pousio-7695154.html,7695154
981,Tyto Alba Moscatel Galego Tejo Vinho Branco,11.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/tyto-alba-moscatel-galego-tejo-vinho-branco-tyto-alba-7769460.html,7769460
982,Mula Velha Reserva Regional Lisboa Vinho Tinto,7.39,"garrafa 1,5 lt",55,n/a,https://www.continente.pt/produto/mula-velha-reserva-regional-lisboa-vinho-tinto-mula-velha-5400643.html,5400643
983,Campolargo Pinot Noir Baga Bairrada Vinho Tinto,33.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/campolargo-pinot-noir-baga-bairrada-vinho-tinto-campolargo-7695421.html,7695421
984,Guarda Rios Regional Alentejo Vinho Tinto,7.99,"garrafa 1,5 lt",60,premiado,https://www.continente.pt/produto/guarda-rios-regional-alentejo-vinho-tinto-guarda-rios-6264010.html,6264010
985,Adega de Pegões Touriga Nacional Regional Península de Setúbal Vinho Tinto,6.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/adega-de-pegoes-touriga-nacional-regional-peninsula-de-setubal-vinho-tinto-adega-de-pegoes-3637343.html,3637343
986,Lagar dos Perdigões Touriga Nacional Signature Regional Alentejano Vinho Tinto,6.39,garrafa 75 cl,60,premiado,https://www.continente.pt/produto/lagar-dos-perdigoes-touriga-nacional-signature-regional-alentejano-vinho-tinto-lagar-dos-perdigoes-7714726.html,7714726
987,H M Borges Reserva 5 Anos Vinho da Madeira Meio Doce,13.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/h-m-borges-reserva-5-anos-vinho-da-madeira-meio-doce-h-m-borges-7696180.html,7696180
988,Monte das Ânforas Regional Alentejano Vinho Tinto,4.29,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/monte-das-anforas-regional-alentejano-vinho-tinto-anforas-2499048.html,2499048
989,Faisão Bebida Aromatizada Black Berries,3.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/faisao-bebida-aromatizada-black-berries-faisao-7119489.html,7119489
990,Monólogo Avesso Branco Vinho Verde,9.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monologo-avesso-branco-vinho-verde-monologo-7695989.html,7695989
991,Quinta do Vale da Ribeira Premium DOC Dão Vinho Tinto,4.99,garrafa 75 cl,50,n/a,https://www.continente.pt/produto/quinta-do-vale-da-ribeira-premium-doc-dao-vinho-tinto-quinta-do-vale-da-ribeira-6649935.html,6649935
992,Contemporal DOC Bairrada Vinho Tinto,2.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/contemporal-doc-bairrada-vinho-tinto-contemporal-6968604.html,6968604
993,Cunha Martins DOC Dão Vinho Branco,3.45,garrafa 75 cl,40,n/a,https://www.continente.pt/produto/cunha-martins-doc-dao-vinho-branco-cunha-martins-5273336.html,5273336
994,Quinta do Ataíde DOC Douro Vinho Tinto,12.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/quinta-do-ataide-doc-douro-vinho-tinto-quinta-do-ataide-7211017.html,7211017
995,Monte dos Amigos Premium Regional Alentejano Vinho Branco,4.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/monte-dos-amigos-premium-regional-alentejano-vinho-branco-monte-dos-amigos-7779425.html,7779425
996,Noval Vinho do Porto LBV (Não Filtrado),25.50,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/noval-vinho-do-porto-lbv-nao-filtrado-noval-7458150.html,7458150
997,Ravasqueira Reserva da Família Regional Alentejano Vinho Branco,13.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/ravasqueira-reserva-da-familia-regional-alentejano-vinho-branco-ravasqueira-7607931.html,7607931
998,Vale D. Maria Vinhas do Sabor DOC Douro Vinho Branco,17.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vale-d.-maria-vinhas-do-sabor-doc-douro-vinho-branco-vale-d.-maria-7167865.html,7167865
999,Contemporal DOC Moscatel Roxo de Setúbal,7.99,garrafa 50 cl,n/a,premiado,https://www.continente.pt/produto/contemporal-doc-moscatel-roxo-de-setubal-contemporal-7080869.html,7080869
1000,QM Nature Alvarinho DOC Vinho Verde Branco,14.32,garrafa 75 cl,20,n/a,https://www.continente.pt/produto/qm-nature-alvarinho-doc-vinho-verde-branco-quintas-de-melgaco-6804224.html,6804224
1001,Albenaz Terraço Real Premium Regional Alentejano Vinho Branco,3.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/albenaz-terraco-real-premium-regional-alentejano-vinho-branco-albenaz-6526604.html,6526604
1002,Mateus Vinho Rosé,8.99,"garrafa 1,5 lt",n/a,premiado,https://www.continente.pt/produto/mateus-vinho-rose-mateus-2922551.html,2922551
1003,José de Sousa Regional Alentejano Vinho Tinto,7.49,garrafa 75 cl,25,premiado,https://www.continente.pt/produto/jose-de-sousa-regional-alentejano-vinho-tinto-jose-de-sousa-2051696.html,2051696
1004,Adega Mayor Dizeres Regional Alentejano Vinho Tinto,5.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/adega-mayor-dizeres-regional-alentejano-vinho-tinto-adega-mayor-6952867.html,6952867
1005,Fontanário de Pegões do Palmela Vinho Tinto,2.89,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/fontanario-de-pegoes-do-palmela-vinho-tinto-fontanario-de-pegoes-2231759.html,2231759
1006,Dona Julieta Regional Alentejano Vinho Branco,3.99,garrafa 75 cl,50,n/a,https://www.continente.pt/produto/dona-julieta-regional-alentejano-vinho-branco-dona-julieta-7601092.html,7601092
1007,Castello D'Alba Biológico Douro Vinho Tinto,7.99,garrafa 75 cl,20,premiado,https://www.continente.pt/produto/castello-dalba-biologico-douro-vinho-tinto-castello-dalba-7684072.html,7684072
1008,Falua Verdelho Arinto Regional Tejo Vinho Branco,5.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/falua-verdelho-arinto-regional-tejo-vinho-branco-falua-7769305.html,7769305
1009,Vinha do Carmo Regional Lisboa Vinho Tinto,9.89,garrafa 75 cl,50,premiado,https://www.continente.pt/produto/vinha-do-carmo-regional-lisboa-vinho-tinto-quinta-do-gradil-6444583.html,6444583
1010,Quinta de Valbom DOC Douro Vinho Tinto,13.59,garrafa 75 cl,20,n/a,https://www.continente.pt/produto/quinta-de-valbom-doc-douro-vinho-tinto-quinta-de-valbom-6588791.html,6588791
1011,Vallegre Moscatel Galego DOC Douro Vinho Branco,7.69,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/vallegre-moscatel-galego-doc-douro-vinho-branco-vallegre-6917609.html,6917609
1012,Meandro Vinho do Porto Ruby Finest Reserve,11.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/meandro-vinho-do-porto-ruby-finest-reserve-meandro-6046684.html,6046684
1013,Terra D'Alter Expressão Regional Alentejano Vinho Branco,6.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/terra-dalter-expressao-regional-alentejano-vinho-branco-terra-dalter-7779798.html,7779798
1014,Offley Barão de Forrester Vinho do Porto 10 Anos,18.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/offley-barao-de-forrester-vinho-do-porto-10-anos-offley-2257959.html,2257959
1015,O Tal da Lixa Vinhão DOC Vinho Verde Tinto,3.19,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/o-tal-da-lixa-vinhao-doc-vinho-verde-tinto-tal-da-lixa-4857230.html,4857230
1016,Portillo Malbec Argentina Vinho Tinto,9.89,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/portillo-malbec-argentina-vinho-tinto-portillo-7455983.html,7455983
1017,Cadão PM Vinhas Velhas Douro Vinho Tinto,17.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/cadao-pm-vinhas-velhas-douro-vinho-tinto-cadao-7695855.html,7695855
1018,Casa Ermelinda Freitas DOC Moscatel de Setúbal,7.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-ermelinda-freitas-doc-moscatel-de-setubal-casa-ermelinda-freitas-4317115.html,4317115
1019,Adega Cooperativa Ponte da Barca DOC Vinho Verde Branco,3.29,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/adega-cooperativa-ponte-da-barca-doc-vinho-verde-branco-ponte-da-barca-6031345.html,6031345
1020,Herdade Grande Regional Alentejano Vinho Tinto,11.49,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/herdade-grande-regional-alentejano-vinho-tinto-herdade-grande-5115959.html,5115959
1021,Montinho São Miguel Reserva Regional Alentejano Vinho Tinto,6.99,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/montinho-sao-miguel-reserva-regional-alentejano-vinho-tinto-montinho-sao-miguel-5485072.html,5485072
1022,Xisto Ilimitado Douro Vinho Branco,16.39,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/xisto-ilimitado-douro-vinho-branco-xisto-ilimitado-7696124.html,7696124
1023,Quinta do Infantado Vinho do Porto Conjunto Miniaturas,14.99,5 x garrafa 5 cl,n/a,n/a,https://www.continente.pt/produto/quinta-do-infantado-vinho-do-porto-conjunto-miniaturas-quinta-do-infantado-2500156.html,2500156
1024,Monte da Peceguina Alentejo Vinho Branco,14.49,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/monte-da-peceguina-alentejo-vinho-branco-monte-da-peceguina-7696149.html,7696149
1025,Herdade São Miguel Reserva Regional Alentejano Vinho Tinto,20.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-sao-miguel-reserva-regional-alentejano-vinho-tinto-herdade-de-sao-miguel-5125889.html,5125889
1026,Contemporal DOC Doce Vinho da Madeira,7.59,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/contemporal-doc-doce-vinho-da-madeira-contemporal-7128178.html,7128178
1027,Vinha Grande DOC Douro Vinho Tinto,22.29,"garrafa 1,5 lt",n/a,n/a,https://www.continente.pt/produto/vinha-grande-doc-douro-vinho-tinto-vinha-grande-3684354.html,3684354
1028,Kompassus Branco Bairrada,7.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/kompassus-branco-bairrada-kompassus-7770946.html,7770946
1029,Viçosa Signature Ensaio sobre Xisto Regional Alentejano Vinho Tinto,7.99,garrafa 75 cl,50,n/a,https://www.continente.pt/produto/vicosa-signature-ensaio-sobre-xisto-regional-alentejano-vinho-tinto-vicosa-7714735.html,7714735
1030,Herdade do Sobroso Barrique Select DOC Alentejo Vinho Tinto,14.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/herdade-do-sobroso-barrique-select-doc-alentejo-vinho-tinto-herdade-do-sobroso-5008255.html,5008255
1031,Fonte do Nico Regional Península de Setúbal Vinho Tinto,6.49,Bag in Box 3 lt,n/a,n/a,https://www.continente.pt/produto/fonte-do-nico-regional-peninsula-de-setubal-vinho-tinto-fonte-do-nico-3587652.html,3587652
1032,Dão Álvaro de Castro Branco Dão,9.29,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/dao-alvaro-de-castro-branco-dao-dao-alvaro-castro-7695359.html,7695359
1033,Ládano Unoaked Douro Vinho Tinto,7.79,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/ladano-unoaked-douro-vinho-tinto-ladano-7770409.html,7770409
1034,Fontanário de Pegões do Palmela Vinho Branco,2.89,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/fontanario-de-pegoes-do-palmela-vinho-branco-fontanario-de-pegoes-2231763.html,2231763
1035,Fat Baron Reserva Setúbal Vinho Branco,7.69,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/fat-baron-reserva-setubal-vinho-branco-fat-baron-7770058.html,7770058
1036,Casa de Cadaval Riesling Tejo Vinho Branco,19.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/casa-de-cadaval-riesling-tejo-vinho-branco-casa-de-cadaval-7695255.html,7695255
1037,Viosinho da Malhadinha Vinha do Olival Alentejo Vinho Branco,19.99,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/viosinho-da-malhadinha-vinha-do-olival-alentejo-vinho-branco-malhadinha-7695536.html,7695536
1038,Valriz Dry White Porto,6.89,garrafa 75 cl,n/a,premiado,https://www.continente.pt/produto/valriz-dry-white-porto-valriz-7769234.html,7769234
1039,Arcos do Convento Vinho Tinto,2.19,garrafa 75 cl,n/a,n/a,https://www.continente.pt/produto/arcos-do-convento-vinho-tinto-arcos-do-convento-7163483.html,7163483
1040,Foral de Barcelos Loureiro Reserva Vinho Branco,4.79,garrafa 75 cl,50,n/a,https://www.continente.pt/produto/foral-de-barcelos-loureiro-reserva-vinho-branco-foral-de-barcelos-7435389.html,7435389
